-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 05/01/2025 through 08/31/2025 in LST
Location: Latitude  9.74   Longitude 80.02 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 6.95 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,WS10M,RH2M
2025,7,24,3,0.0,0.0,0.0,28.52,8.09,78.69
2025,7,24,4,0.0,0.0,0.0,28.47,7.99,78.08
2025,7,24,5,6.05,0.0,8.36,28.46,7.67,77.41
2025,7,24,6,67.5,4.94,57.97,28.83,7.87,74.95
2025,7,24,7,180.4,8.89,150.14,29.32,8.21,71.57
2025,7,24,8,326.55,10.9,251.03,29.8,8.39,68.82
2025,7,24,9,453.12,9.3,330.72,30.25,8.77,66.41
2025,7,24,10,522.17,26.8,370.01,30.61,9.0,64.63
2025,7,24,11,627.08,65.28,389.65,30.86,9.06,63.67
2025,7,24,12,583.38,32.9,411.86,30.98,9.33,63.7
2025,7,24,13,472.48,18.25,347.22,30.95,9.86,64.94
2025,7,24,14,308.3,2.54,233.99,30.75,10.44,66.95
2025,7,24,15,153.52,2.91,125.02,30.52,10.73,69.07
2025,7,24,16,82.93,0.0,76.71,30.23,10.86,71.3
2025,7,24,17,21.15,0.0,24.61,29.76,10.82,74.68
2025,7,24,18,0.0,0.0,0.0,29.41,10.67,77.39
2025,7,24,19,0.0,0.0,0.0,29.3,10.25,78.55
2025,7,24,20,0.0,0.0,0.0,29.27,10.14,78.86
2025,7,24,21,0.0,0.0,0.0,29.21,10.16,78.65
2025,7,24,22,0.0,0.0,0.0,29.06,10.17,78.73
2025,7,24,23,0.0,0.0,0.0,28.83,10.26,79.38
2025,7,25,0,0.0,0.0,0.0,28.62,10.21,80.08
2025,7,25,1,0.0,0.0,0.0,28.48,10.21,80.14
2025,7,25,2,0.0,0.0,0.0,28.35,9.95,79.93
2025,7,25,3,0.0,0.0,0.0,28.29,9.58,78.61
2025,7,25,4,0.0,0.0,0.0,28.21,9.15,78.61
2025,7,25,5,5.57,0.0,6.82,28.18,9.11,79.05
2025,7,25,6,68.22,0.0,68.48,28.5,9.42,77.94
2025,7,25,7,192.98,1.68,161.31,28.93,9.76,75.45
2025,7,25,8,327.92,17.03,251.22,29.41,10.09,72.23
2025,7,25,9,456.6,24.5,329.99,29.84,10.37,69.34
2025,7,25,10,537.8,23.55,381.88,30.21,10.39,67.13
2025,7,25,11,535.97,49.83,374.07,30.46,10.33,65.68
2025,7,25,12,669.0,274.4,429.91,30.61,10.26,64.99
2025,7,25,13,488.75,27.25,315.76,30.6,10.38,65.51
2025,7,25,14,426.1,28.44,297.02,30.41,11.02,66.95
2025,7,25,15,276.25,13.8,223.81,30.07,11.81,68.96
2025,7,25,16,137.75,4.96,127.24,29.6,12.42,71.33
2025,7,25,17,29.08,0.0,33.83,28.99,12.67,74.41
2025,7,25,18,0.0,0.0,0.0,28.54,12.52,77.0
2025,7,25,19,0.0,0.0,0.0,28.31,12.31,78.39
2025,7,25,20,0.0,0.0,0.0,28.15,12.05,79.02
2025,7,25,21,0.0,0.0,0.0,28.01,11.97,79.49
2025,7,25,22,0.0,0.0,0.0,27.92,12.12,79.43
2025,7,25,23,0.0,0.0,0.0,27.81,12.21,79.68
2025,7,26,0,0.0,0.0,0.0,27.74,12.04,80.2
2025,7,26,1,0.0,0.0,0.0,27.69,11.79,80.64
2025,7,26,2,0.0,0.0,0.0,27.67,11.32,80.71
2025,7,26,3,0.0,0.0,0.0,27.67,10.77,80.42
2025,7,26,4,0.0,0.0,0.0,27.66,10.2,79.82
2025,7,26,5,6.6,0.0,8.08,27.68,9.74,78.8
2025,7,26,6,118.45,35.29,92.44,27.88,9.72,76.87
2025,7,26,7,292.48,130.96,199.65,28.2,10.09,74.2
2025,7,26,8,451.38,119.58,258.24,28.58,10.47,71.47
2025,7,26,9,622.62,140.02,358.16,29.02,10.74,69.28
2025,7,26,10,736.08,363.01,317.63,29.4,10.81,67.78
2025,7,26,11,790.38,391.3,314.37,29.72,10.67,66.91
2025,7,26,12,813.62,547.89,243.96,29.95,10.48,66.75
2025,7,26,13,779.1,570.85,281.56,30.05,10.18,67.35
2025,7,26,14,554.3,253.47,320.06,29.89,9.84,69.14
2025,7,26,15,319.55,93.06,223.29,29.42,9.7,72.42
2025,7,26,16,160.38,38.89,129.39,28.78,9.84,76.9
2025,7,26,17,31.88,2.36,37.06,28.15,10.0,81.54
2025,7,26,18,0.0,0.0,0.0,27.83,10.0,84.25
2025,7,26,19,0.0,0.0,0.0,27.76,9.89,84.98
2025,7,26,20,0.0,0.0,0.0,27.78,9.76,84.94
2025,7,26,21,0.0,0.0,0.0,27.82,9.75,84.81
2025,7,26,22,0.0,0.0,0.0,27.8,9.71,84.66
2025,7,26,23,0.0,0.0,0.0,27.72,9.57,84.58
2025,7,27,0,0.0,0.0,0.0,27.61,9.28,84.49
2025,7,27,1,0.0,0.0,0.0,27.53,8.82,84.37
2025,7,27,2,0.0,0.0,0.0,27.45,8.49,84.61
2025,7,27,3,0.0,0.0,0.0,27.38,8.33,85.08
2025,7,27,4,0.0,0.0,0.0,27.34,8.19,85.52
2025,7,27,5,7.22,0.0,9.03,27.38,8.05,85.54
2025,7,27,6,123.68,115.56,100.17,27.67,8.29,84.19
2025,7,27,7,305.95,323.58,183.58,28.12,8.35,81.69
2025,7,27,8,524.72,431.87,248.44,28.65,8.12,78.53
2025,7,27,9,706.78,412.44,286.02,29.18,8.14,75.09
2025,7,27,10,848.78,572.46,261.21,29.78,8.19,71.21
2025,7,27,11,913.95,611.29,284.16,30.35,8.03,67.22
2025,7,27,12,874.92,572.69,266.81,30.73,7.81,64.27
2025,7,27,13,790.9,758.55,222.44,30.94,7.68,62.28
2025,7,27,14,646.35,529.6,222.09,30.91,7.86,62.06
2025,7,27,15,462.45,461.82,178.98,30.62,8.36,63.97
2025,7,27,16,240.73,296.57,128.29,30.12,8.84,67.33
2025,7,27,17,48.08,38.58,44.69,29.49,8.89,71.94
2025,7,27,18,0.0,0.0,0.0,29.04,8.54,75.95
2025,7,27,19,0.0,0.0,0.0,28.91,8.02,78.02
2025,7,27,20,0.0,0.0,0.0,28.84,7.28,79.37
2025,7,27,21,0.0,0.0,0.0,28.79,6.93,80.39
2025,7,27,22,0.0,0.0,0.0,28.73,6.97,80.92
2025,7,27,23,0.0,0.0,0.0,28.71,7.3,80.54
2025,7,28,0,0.0,0.0,0.0,28.65,7.61,79.78
2025,7,28,1,0.0,0.0,0.0,28.51,7.66,78.63
2025,7,28,2,0.0,0.0,0.0,28.29,7.67,76.63
2025,7,28,3,0.0,0.0,0.0,28.01,7.32,76.1
2025,7,28,4,0.0,0.0,0.0,27.74,6.64,76.34
2025,7,28,5,7.05,0.7,9.31,27.65,6.19,76.36
2025,7,28,6,118.4,162.94,80.39,28.22,6.45,73.03
2025,7,28,7,285.83,338.38,130.24,28.84,6.26,69.01
2025,7,28,8,534.7,315.0,284.86,29.55,6.04,64.94
2025,7,28,9,712.28,412.57,299.38,30.23,5.97,61.44
2025,7,28,10,899.3,717.46,190.17,30.79,5.78,58.82
2025,7,28,11,902.4,540.46,337.96,31.25,5.32,56.84
2025,7,28,12,874.58,572.29,277.61,31.55,4.84,55.82
2025,7,28,13,744.25,482.05,273.57,31.66,4.68,56.08
2025,7,28,14,583.1,314.7,285.37,31.55,4.99,57.11
2025,7,28,15,371.0,156.36,223.03,31.3,5.59,58.57
2025,7,28,16,196.88,119.47,141.17,30.92,6.22,60.64
2025,7,28,17,43.35,21.9,44.17,30.34,6.79,63.82
2025,7,28,18,0.0,0.0,0.0,29.73,7.07,68.04
2025,7,28,19,0.0,0.0,0.0,29.28,7.18,72.22
2025,7,28,20,0.0,0.0,0.0,28.91,6.71,76.65
2025,7,28,21,0.0,0.0,0.0,28.77,5.94,79.54
2025,7,28,22,0.0,0.0,0.0,28.8,5.34,80.87
2025,7,28,23,0.0,0.0,0.0,28.91,4.85,81.3
2025,7,29,0,0.0,0.0,0.0,29.0,4.93,81.34
2025,7,29,1,0.0,0.0,0.0,29.12,5.33,80.3
2025,7,29,2,0.0,0.0,0.0,29.19,5.82,77.85
2025,7,29,3,0.0,0.0,0.0,29.04,6.24,75.97
2025,7,29,4,0.0,0.0,0.0,28.81,6.24,75.62
2025,7,29,5,7.45,0.52,9.5,28.58,6.11,76.07
2025,7,29,6,119.4,111.41,91.71,28.73,6.16,75.0
2025,7,29,7,316.23,216.91,206.54,28.98,5.97,73.27
2025,7,29,8,506.62,238.53,261.96,29.33,5.86,70.93
2025,7,29,9,689.15,329.95,318.34,29.77,5.93,67.96
2025,7,29,10,827.28,435.29,348.19,30.24,5.9,65.22
2025,7,29,11,896.3,514.68,305.79,30.9,5.52,61.94
2025,7,29,12,894.85,555.1,293.07,31.39,4.99,59.32
2025,7,29,13,808.25,551.44,295.77,31.7,4.68,57.82
2025,7,29,14,636.1,447.54,277.06,31.82,4.63,57.38
2025,7,29,15,454.52,413.73,242.67,31.82,4.67,57.59
2025,7,29,16,241.9,245.44,178.67,31.65,4.98,58.43
2025,7,29,17,45.45,27.31,36.98,31.22,5.33,60.92
2025,7,29,18,0.0,0.0,0.0,30.65,5.5,65.07
2025,7,29,19,0.0,0.0,0.0,30.27,5.44,69.21
2025,7,29,20,0.0,0.0,0.0,29.97,4.98,72.83
2025,7,29,21,0.0,0.0,0.0,29.76,4.68,74.45
2025,7,29,22,0.0,0.0,0.0,29.57,5.15,75.57
2025,7,29,23,0.0,0.0,0.0,29.51,6.31,75.22
2025,7,30,0,0.0,0.0,0.0,29.46,7.57,72.97
2025,7,30,1,0.0,0.0,0.0,29.25,8.04,71.73
2025,7,30,2,0.0,0.0,0.0,29.0,7.8,70.91
2025,7,30,3,0.0,0.0,0.0,28.75,7.11,71.24
2025,7,30,4,0.0,0.0,0.0,28.57,6.17,71.99
2025,7,30,5,7.6,0.71,9.79,28.48,5.3,72.42
2025,7,30,6,123.57,148.11,96.84,29.01,5.2,69.37
2025,7,30,7,315.85,309.51,152.6,29.56,5.01,65.82
2025,7,30,8,491.65,318.02,199.11,30.16,5.38,62.67
2025,7,30,9,697.95,367.19,308.06,30.69,5.93,60.57
2025,7,30,10,836.62,439.4,358.03,31.09,6.11,59.3
2025,7,30,11,907.4,504.33,311.93,31.38,5.86,58.42
2025,7,30,12,908.92,635.59,264.86,31.52,5.52,58.28
2025,7,30,13,754.17,402.7,397.58,31.64,5.4,58.56
2025,7,30,14,626.78,429.21,276.52,31.64,5.63,59.17
2025,7,30,15,445.17,378.12,257.12,31.56,6.1,60.0
2025,7,30,16,235.9,267.72,129.97,31.26,6.74,62.08
2025,7,30,17,47.83,44.25,41.24,30.72,7.14,65.95
2025,7,30,18,0.0,0.0,0.0,30.11,7.2,71.09
2025,7,30,19,0.0,0.0,0.0,29.67,7.26,75.29
2025,7,30,20,0.0,0.0,0.0,29.21,7.09,79.7
2025,7,30,21,0.0,0.0,0.0,28.93,6.75,82.69
2025,7,30,22,0.0,0.0,0.0,28.81,6.65,84.16
2025,7,30,23,0.0,0.0,0.0,28.78,6.78,84.37
2025,7,31,0,0.0,0.0,0.0,28.82,6.81,83.87
2025,7,31,1,0.0,0.0,0.0,28.89,6.39,83.52
2025,7,31,2,0.0,0.0,0.0,28.95,5.94,82.77
2025,7,31,3,0.0,0.0,0.0,28.91,5.19,82.5
2025,7,31,4,0.0,0.0,0.0,28.83,4.44,82.16
2025,7,31,5,7.25,0.0,11.0,28.73,3.8,82.13
2025,7,31,6,118.25,74.98,94.73,28.88,3.81,81.08
2025,7,31,7,297.75,270.16,184.16,29.14,3.87,78.43
2025,7,31,8,467.25,345.69,251.83,29.54,3.84,75.09
2025,7,31,9,640.12,351.08,302.92,29.9,3.93,73.48
2025,7,31,10,828.92,466.82,355.87,30.17,4.07,72.63
2025,7,31,11,888.65,494.05,371.08,30.29,4.11,72.41
2025,7,31,12,859.75,473.01,321.71,30.27,3.94,72.61
2025,7,31,13,741.15,670.0,239.31,30.31,3.71,72.38
2025,7,31,14,602.55,417.28,286.73,30.35,3.59,71.85
2025,7,31,15,416.17,340.98,228.78,30.42,3.65,70.89
2025,7,31,16,209.62,155.56,170.03,30.36,3.76,70.45
2025,7,31,17,39.88,6.38,39.53,30.1,3.77,71.57
2025,7,31,18,0.0,0.0,0.0,29.69,3.81,74.41
2025,7,31,19,0.0,0.0,0.0,29.5,4.21,75.54
2025,7,31,20,0.0,0.0,0.0,29.26,4.66,77.02
2025,7,31,21,0.0,0.0,0.0,29.03,5.02,78.62
2025,7,31,22,0.0,0.0,0.0,28.79,5.1,80.71
2025,7,31,23,0.0,0.0,0.0,28.51,4.9,83.02
2025,8,1,0,0.0,0.0,0.0,28.25,4.43,85.31
2025,8,1,1,0.0,0.0,0.0,28.11,3.91,86.78
2025,8,1,2,0.0,0.0,0.0,28.05,3.26,87.35
2025,8,1,3,0.0,0.0,0.0,28.04,2.9,87.49
2025,8,1,4,0.0,0.0,0.0,28.04,3.33,87.29
2025,8,1,5,5.53,0.0,6.76,27.95,4.39,86.69
2025,8,1,6,95.43,8.2,80.67,27.95,5.83,85.63
2025,8,1,7,258.75,63.63,174.96,27.9,6.97,84.06
2025,8,1,8,434.08,104.44,269.55,27.81,7.03,83.15
2025,8,1,9,602.33,162.58,360.56,27.75,6.31,82.23
2025,8,1,10,741.97,297.65,386.69,27.81,5.32,80.52
2025,8,1,11,769.1,271.56,382.1,27.94,4.61,78.35
2025,8,1,12,716.33,235.76,412.69,28.05,3.9,76.25
2025,8,1,13,628.8,215.71,326.6,28.1,2.92,74.57
2025,8,1,14,452.17,177.62,241.59,28.04,2.14,74.72
2025,8,1,15,328.55,184.34,201.0,27.93,2.52,76.3
2025,8,1,16,155.3,69.73,125.99,27.84,3.27,77.6
2025,8,1,17,26.75,3.59,25.31,27.69,3.9,79.22
2025,8,1,18,0.0,0.0,0.0,27.56,4.34,81.17
2025,8,1,19,0.0,0.0,0.0,27.53,5.04,82.51
2025,8,1,20,0.0,0.0,0.0,27.49,5.59,83.73
2025,8,1,21,0.0,0.0,0.0,27.44,5.95,85.23
2025,8,1,22,0.0,0.0,0.0,27.41,6.22,86.85
2025,8,1,23,0.0,0.0,0.0,27.42,6.36,88.37
2025,8,2,0,0.0,0.0,0.0,27.46,6.51,89.5
2025,8,2,1,0.0,0.0,0.0,27.49,6.86,90.29
2025,8,2,2,0.0,0.0,0.0,27.52,6.95,90.46
2025,8,2,3,0.0,0.0,0.0,27.54,6.98,90.3
2025,8,2,4,0.0,0.0,0.0,27.58,6.92,89.98
2025,8,2,5,5.82,0.0,7.13,27.65,6.63,89.29
2025,8,2,6,96.0,10.27,82.77,27.93,6.51,87.41
2025,8,2,7,265.25,105.09,191.92,28.22,6.43,84.96
2025,8,2,8,446.38,149.26,283.13,28.56,6.49,81.89
2025,8,2,9,621.78,192.78,360.7,28.88,6.43,79.59
2025,8,2,10,766.38,320.38,412.25,29.04,6.25,78.32
2025,8,2,11,823.0,385.81,343.94,29.06,6.1,77.84
2025,8,2,12,758.15,369.31,346.08,29.05,6.02,77.85
2025,8,2,13,618.03,237.58,323.22,29.0,5.95,78.16
2025,8,2,14,402.25,99.46,248.51,28.94,5.64,78.43
2025,8,2,15,262.83,98.57,151.31,28.86,5.17,78.76
2025,8,2,16,129.8,37.66,93.44,28.71,4.65,79.37
2025,8,2,17,24.73,1.91,21.98,28.49,4.17,80.7
2025,8,2,18,0.0,0.0,0.0,28.26,3.79,82.39
2025,8,2,19,0.0,0.0,0.0,28.1,3.75,83.48
2025,8,2,20,0.0,0.0,0.0,27.95,4.12,84.44
2025,8,2,21,0.0,0.0,0.0,27.74,4.58,85.76
2025,8,2,22,0.0,0.0,0.0,27.53,5.25,86.97
2025,8,2,23,0.0,0.0,0.0,27.33,5.99,88.19
2025,8,3,0,0.0,0.0,0.0,27.18,6.33,88.98
2025,8,3,1,0.0,0.0,0.0,27.08,6.26,89.4
2025,8,3,2,0.0,0.0,0.0,27.04,5.68,89.66
2025,8,3,3,0.0,0.0,0.0,27.02,4.94,89.86
2025,8,3,4,0.0,0.0,0.0,27.05,4.34,89.56
2025,8,3,5,4.88,0.0,5.97,27.13,3.75,88.91
2025,8,3,6,59.5,0.0,59.72,27.5,3.53,86.79
2025,8,3,7,129.07,0.0,107.99,27.79,3.19,84.83
2025,8,3,8,170.6,0.0,133.42,27.98,2.93,83.24
2025,8,3,9,253.68,0.0,189.21,28.08,2.61,82.02
2025,8,3,10,284.6,0.0,204.58,28.18,2.5,80.85
2025,8,3,11,195.75,1.28,139.67,28.38,2.83,78.56
2025,8,3,12,226.45,5.76,161.12,28.52,3.6,77.26
2025,8,3,13,206.25,9.67,133.67,28.55,4.4,77.12
2025,8,3,14,146.77,7.62,102.79,28.49,4.93,77.56
2025,8,3,15,79.25,4.3,64.16,28.33,5.25,78.54
2025,8,3,16,82.1,0.0,77.14,28.08,5.4,80.22
2025,8,3,17,18.98,0.0,22.11,27.78,5.33,82.41
2025,8,3,18,0.0,0.0,0.0,27.54,5.07,84.62
2025,8,3,19,0.0,0.0,0.0,27.42,4.95,86.12
2025,8,3,20,0.0,0.0,0.0,27.35,4.72,87.24
2025,8,3,21,0.0,0.0,0.0,27.32,4.59,88.1
2025,8,3,22,0.0,0.0,0.0,27.32,4.7,88.63
2025,8,3,23,0.0,0.0,0.0,27.27,5.08,89.4
2025,8,4,0,0.0,0.0,0.0,27.26,5.75,89.51
2025,8,4,1,0.0,0.0,0.0,27.24,6.26,89.2
2025,8,4,2,0.0,0.0,0.0,27.24,6.42,88.62
2025,8,4,3,0.0,0.0,0.0,27.26,6.05,87.86
2025,8,4,4,0.0,0.0,0.0,27.28,5.38,87.18
2025,8,4,5,5.8,0.0,8.02,27.32,4.69,86.75
2025,8,4,6,108.9,21.77,90.72,27.8,4.15,84.33
2025,8,4,7,270.5,60.14,201.58,28.22,3.31,81.76
2025,8,4,8,459.12,161.25,280.97,28.57,2.33,79.3
2025,8,4,9,618.45,224.91,327.11,28.95,1.47,76.2
2025,8,4,10,766.15,345.42,342.68,29.41,0.96,72.44
2025,8,4,11,803.47,403.39,311.27,29.94,1.23,68.38
2025,8,4,12,789.97,470.85,257.93,30.38,1.68,65.53
2025,8,4,13,636.67,381.2,248.25,30.59,1.83,63.95
2025,8,4,14,443.23,261.08,202.58,30.54,1.58,63.48
2025,8,4,15,309.05,279.71,138.64,30.35,1.15,63.97
2025,8,4,16,160.25,132.6,109.74,30.1,0.91,65.36
2025,8,4,17,33.65,20.44,35.99,29.71,0.85,68.66
2025,8,4,18,0.0,0.0,0.0,29.29,1.19,72.95
2025,8,4,19,0.0,0.0,0.0,29.0,1.86,75.5
2025,8,4,20,0.0,0.0,0.0,28.79,2.74,77.43
2025,8,4,21,0.0,0.0,0.0,28.56,3.55,79.59
2025,8,4,22,0.0,0.0,0.0,28.28,4.24,81.73
2025,8,4,23,0.0,0.0,0.0,27.98,4.84,83.98
2025,8,5,0,0.0,0.0,0.0,27.71,5.24,86.17
2025,8,5,1,0.0,0.0,0.0,27.49,5.44,87.88
2025,8,5,2,0.0,0.0,0.0,27.43,5.41,88.56
2025,8,5,3,0.0,0.0,0.0,27.5,5.31,88.59
2025,8,5,4,0.0,0.0,0.0,27.61,5.29,88.31
2025,8,5,5,7.5,1.66,10.8,27.75,5.39,87.8
2025,8,5,6,124.85,92.26,86.83,28.27,5.99,85.24
2025,8,5,7,327.7,341.7,149.46,28.86,6.61,81.55
2025,8,5,8,534.75,356.58,272.11,29.39,7.04,77.7
2025,8,5,9,713.78,361.74,353.82,29.81,7.14,74.33
2025,8,5,10,857.67,601.12,261.67,30.16,6.89,71.78
2025,8,5,11,923.1,632.1,250.28,30.44,6.52,69.83
2025,8,5,12,884.17,513.64,302.67,30.61,6.27,68.77
2025,8,5,13,747.9,543.53,218.05,30.65,6.3,68.78
2025,8,5,14,599.47,468.66,204.83,30.51,6.45,69.9
2025,8,5,15,407.77,386.77,155.74,30.21,6.59,71.65
2025,8,5,16,209.15,290.22,105.3,29.72,6.85,74.37
2025,8,5,17,42.42,58.93,35.3,29.06,7.12,78.21
2025,8,5,18,0.0,0.0,0.0,28.49,7.25,82.02
2025,8,5,19,0.0,0.0,0.0,28.15,7.55,84.04
2025,8,5,20,0.0,0.0,0.0,27.92,7.76,85.04
2025,8,5,21,0.0,0.0,0.0,27.82,7.63,85.34
2025,8,5,22,0.0,0.0,0.0,27.76,7.39,85.9
2025,8,5,23,0.0,0.0,0.0,27.79,7.24,86.66
2025,8,6,0,0.0,0.0,0.0,27.87,6.76,86.87
2025,8,6,1,0.0,0.0,0.0,27.94,5.96,86.61
2025,8,6,2,0.0,0.0,0.0,27.97,5.12,86.23
2025,8,6,3,0.0,0.0,0.0,28.04,4.44,85.57
2025,8,6,4,0.0,0.0,0.0,28.07,3.96,84.96
2025,8,6,5,7.47,1.4,9.97,28.09,3.73,84.2
2025,8,6,6,117.93,116.88,77.32,28.44,3.81,81.23
2025,8,6,7,289.33,338.78,137.2,28.78,3.68,78.01
2025,8,6,8,508.5,245.4,278.95,29.17,3.59,74.69
2025,8,6,9,688.88,270.11,327.08,29.56,3.65,71.91
2025,8,6,10,863.58,523.28,305.24,29.89,3.7,69.68
2025,8,6,11,871.08,399.1,462.08,30.2,3.59,67.73
2025,8,6,12,775.8,396.8,291.88,30.4,3.26,66.28
2025,8,6,13,703.42,635.51,282.61,30.52,2.82,65.46
2025,8,6,14,582.28,287.96,288.39,30.4,2.88,66.21
2025,8,6,15,387.92,242.1,213.82,30.13,3.56,68.15
2025,8,6,16,195.85,123.21,131.7,29.71,4.46,71.21
2025,8,6,17,37.33,6.53,39.17,29.15,5.24,75.53
2025,8,6,18,0.0,0.0,0.0,28.66,6.24,79.31
2025,8,6,19,0.0,0.0,0.0,28.37,7.08,81.49
2025,8,6,20,0.0,0.0,0.0,28.1,7.48,83.36
2025,8,6,21,0.0,0.0,0.0,27.92,7.51,85.06
2025,8,6,22,0.0,0.0,0.0,27.9,7.28,86.06
2025,8,6,23,0.0,0.0,0.0,27.95,6.94,86.71
2025,8,7,0,0.0,0.0,0.0,28.05,6.52,86.69
2025,8,7,1,0.0,0.0,0.0,28.17,6.22,86.15
2025,8,7,2,0.0,0.0,0.0,28.24,5.62,85.27
2025,8,7,3,0.0,0.0,0.0,28.23,4.89,84.5
2025,8,7,4,0.0,0.0,0.0,28.18,4.38,83.75
2025,8,7,5,6.32,0.0,7.9,28.16,3.88,82.62
2025,8,7,6,84.57,12.99,72.31,28.46,3.54,79.96
2025,8,7,7,237.25,37.66,162.52,28.77,3.16,76.92
2025,8,7,8,405.73,53.25,286.61,29.08,3.05,74.42
2025,8,7,9,555.2,56.55,356.45,29.44,3.2,72.4
2025,8,7,10,665.92,113.12,447.1,29.7,3.33,71.34
2025,8,7,11,758.8,240.44,401.0,29.82,3.36,70.88
2025,8,7,12,736.45,218.19,432.51,29.8,3.58,71.51
2025,8,7,13,688.72,319.46,434.41,29.68,3.94,72.75
2025,8,7,14,558.05,245.26,292.63,29.55,4.2,73.54
2025,8,7,15,412.3,334.51,210.56,29.44,4.52,74.12
2025,8,7,16,203.27,172.37,144.86,29.29,4.85,74.84
2025,8,7,17,37.72,17.2,39.15,28.99,4.97,76.57
2025,8,7,18,0.0,0.0,0.0,28.63,5.24,79.4
2025,8,7,19,0.0,0.0,0.0,28.4,5.73,81.28
2025,8,7,20,0.0,0.0,0.0,28.16,6.09,83.11
2025,8,7,21,0.0,0.0,0.0,27.96,6.23,84.84
2025,8,7,22,0.0,0.0,0.0,27.82,6.23,86.64
2025,8,7,23,0.0,0.0,0.0,27.75,6.19,87.92
2025,8,8,0,0.0,0.0,0.0,27.76,6.19,88.68
2025,8,8,1,0.0,0.0,0.0,27.75,6.13,89.1
2025,8,8,2,0.0,0.0,0.0,27.72,6.06,89.37
2025,8,8,3,0.0,0.0,0.0,27.67,6.05,89.39
2025,8,8,4,0.0,0.0,0.0,27.65,6.01,89.11
2025,8,8,5,7.25,1.14,10.04,27.62,5.65,88.93
2025,8,8,6,113.62,91.35,80.09,27.9,5.55,86.97
2025,8,8,7,304.0,273.11,147.46,28.28,5.06,83.88
2025,8,8,8,497.33,326.59,224.04,28.61,4.21,81.05
2025,8,8,9,667.6,275.5,341.17,28.88,3.52,78.87
2025,8,8,10,790.08,361.64,390.76,29.02,3.07,77.45
2025,8,8,11,811.9,366.23,377.99,29.09,2.9,76.74
2025,8,8,12,719.97,360.6,390.02,29.21,2.83,75.74
2025,8,8,13,544.75,52.97,329.86,29.31,2.85,74.89
2025,8,8,14,219.6,3.08,166.45,29.22,2.81,74.94
2025,8,8,15,71.97,0.0,58.79,29.07,2.83,75.48
2025,8,8,16,44.97,0.0,42.26,28.86,2.93,76.71
2025,8,8,17,10.32,0.0,12.03,28.51,2.99,79.55
2025,8,8,18,0.0,0.0,0.0,28.2,3.25,82.42
2025,8,8,19,0.0,0.0,0.0,28.02,3.73,84.06
2025,8,8,20,0.0,0.0,0.0,27.86,4.36,85.2
2025,8,8,21,0.0,0.0,0.0,27.68,4.98,86.39
2025,8,8,22,0.0,0.0,0.0,27.5,5.38,87.47
2025,8,8,23,0.0,0.0,0.0,27.31,5.51,88.49
2025,8,9,0,0.0,0.0,0.0,27.18,5.49,89.23
2025,8,9,1,0.0,0.0,0.0,27.13,5.47,89.65
2025,8,9,2,0.0,0.0,0.0,27.11,5.13,89.9
2025,8,9,3,0.0,0.0,0.0,27.07,4.76,90.17
2025,8,9,4,0.0,0.0,0.0,27.04,4.55,90.36
2025,8,9,5,4.15,0.0,5.08,27.07,4.53,90.24
2025,8,9,6,74.05,10.48,62.27,27.38,4.86,88.77
2025,8,9,7,208.8,23.12,162.3,27.73,5.18,86.87
2025,8,9,8,354.8,16.69,256.46,28.09,5.65,84.53
2025,8,9,9,486.95,13.39,359.99,28.41,6.03,82.44
2025,8,9,10,576.08,20.15,404.03,28.61,6.11,80.95
2025,8,9,11,645.05,44.93,452.85,28.76,6.04,79.52
2025,8,9,12,689.42,127.61,462.76,28.87,6.02,78.11
2025,8,9,13,586.0,56.02,417.65,28.92,5.93,76.92
2025,8,9,14,429.5,26.54,322.0,28.94,5.77,76.04
2025,8,9,15,254.77,25.7,184.86,28.87,5.7,75.94
2025,8,9,16,120.88,15.29,101.6,28.69,5.78,76.92
2025,8,9,17,22.8,2.23,26.54,28.31,5.79,79.64
2025,8,9,18,0.0,0.0,0.0,27.93,5.95,82.77
2025,8,9,19,0.0,0.0,0.0,27.75,6.31,84.56
2025,8,9,20,0.0,0.0,0.0,27.61,6.63,85.93
2025,8,9,21,0.0,0.0,0.0,27.53,6.75,86.82
2025,8,9,22,0.0,0.0,0.0,27.45,6.63,87.58
2025,8,9,23,0.0,0.0,0.0,27.37,6.6,88.23
2025,8,10,0,0.0,0.0,0.0,27.33,6.73,88.7
2025,8,10,1,0.0,0.0,0.0,27.3,6.9,89.01
